generation,rank_1,rank_2,swapAccepted
2894000,2,3,1
2895000,2,3,1
2896000,3,4,1
2897000,2,4,1
2898000,1,4,1
2899000,1,4,1
2900000,1,2,1
2901000,1,3,1
2902000,1,4,1
2903000,1,2,0
2904000,1,4,1
2905000,2,3,1
2906000,1,2,1
2907000,1,3,1
2908000,2,3,1
2909000,1,3,1
2910000,2,4,1
2911000,1,3,1
2912000,3,4,1
2913000,3,4,1
2914000,1,2,1
2915000,2,4,0
2916000,1,3,1
2917000,1,3,0
2918000,2,3,1
2919000,1,2,1
2920000,2,4,1
2921000,3,4,1
2922000,1,2,1
2923000,2,4,0
2924000,1,3,1
2925000,1,2,1
2926000,1,3,1
2927000,1,3,1
2928000,2,3,1
2929000,1,3,1
2930000,2,3,1
2931000,1,2,1
2932000,1,3,1
2933000,2,4,1
2934000,1,4,0
2935000,1,3,1
2936000,1,2,1
2937000,1,2,1
2938000,1,3,1
2939000,1,3,1
2940000,1,3,1
2941000,1,4,1
2942000,1,3,1
2943000,3,4,1
2944000,1,4,0
2945000,1,2,1
2946000,1,2,1
2947000,2,4,1
2948000,2,4,1
2949000,3,4,1
2950000,2,4,1
2951000,1,4,1
2952000,2,3,1
2953000,1,2,1
2954000,2,4,1
2955000,1,3,1
2956000,2,3,1
2957000,1,2,1
2958000,2,4,1
2959000,2,4,1
2960000,2,4,1
2961000,2,3,1
2962000,2,3,1
2963000,1,2,1
2964000,1,3,1
2965000,1,2,1
2966000,1,4,1
2967000,1,4,0
2968000,1,4,0
2969000,3,4,1
2970000,3,4,1
2971000,2,4,1
2972000,1,2,1
2973000,2,4,1
2974000,1,2,1
2975000,1,4,0
2976000,2,4,1
2977000,2,3,1
2978000,2,4,1
2979000,2,4,1
2980000,2,4,0
2981000,2,3,1
2982000,3,4,1
2983000,1,3,0
2984000,3,4,1
2985000,1,4,0
2986000,1,3,0
2987000,2,3,1
2988000,1,4,1
2989000,3,4,1
2990000,1,4,0
2991000,1,2,1
2992000,1,2,1
2993000,1,3,1
2994000,2,4,1
2995000,2,4,1
2996000,2,3,1
2997000,1,4,0
2998000,1,3,0
2999000,2,3,1
3000000,1,2,1
3001000,2,3,1
3002000,2,4,1
3003000,3,4,1
3004000,1,3,0
3005000,1,4,1
3006000,2,4,1
3007000,1,2,1
3008000,1,2,1
3009000,2,4,1
3010000,3,4,1
3011000,3,4,1
3012000,1,3,1
3013000,1,3,1
3014000,1,4,1
3015000,2,3,1
3016000,1,4,1
3017000,1,4,1
3018000,1,3,0
3019000,2,3,1
3020000,2,4,1
3021000,1,3,1
3022000,1,4,1
3023000,1,3,1
3024000,1,4,1
3025000,2,3,1
3026000,1,2,1
3027000,1,3,1
3028000,1,4,1
3029000,1,4,1
3030000,1,4,1
3031000,2,4,1
3032000,1,4,0
3033000,1,3,0
3034000,2,4,1
3035000,1,2,0
3036000,2,4,1
3037000,3,4,1
3038000,1,4,1
3039000,2,4,1
3040000,1,4,1
3041000,2,4,1
3042000,1,4,0
3043000,1,3,0
3044000,2,3,1
3045000,1,3,1
3046000,1,2,1
3047000,1,2,1
3048000,1,2,1
3049000,1,3,1
3050000,1,2,1
3051000,2,4,1
3052000,2,4,1
3053000,2,3,1
3054000,1,2,1
3055000,2,3,0
3056000,1,2,1
3057000,2,4,1
3058000,2,4,1
3059000,1,4,1
3060000,2,3,1
3061000,2,3,1
3062000,1,4,1
3063000,2,3,1
3064000,2,4,1
3065000,2,4,1
3066000,3,4,1
3067000,1,4,1
3068000,2,4,1
3069000,3,4,1
3070000,2,4,1
3071000,3,4,1
3072000,2,3,1
3073000,3,4,1
3074000,2,3,1
3075000,1,4,1
3076000,2,4,1
3077000,1,4,1
3078000,2,4,1
3079000,2,4,0
3080000,3,4,0
3081000,1,2,1
3082000,1,2,1
3083000,2,4,1
3084000,1,4,1
3085000,2,3,1
3086000,2,4,1
3087000,2,3,1
3088000,2,4,1
3089000,2,3,1
3090000,2,4,0
3091000,3,4,1
3092000,3,4,1
3093000,2,4,1
3094000,1,2,0
3095000,1,2,1
3096000,2,4,1
3097000,2,4,1
3098000,1,3,0
3099000,3,4,1
3100000,2,4,1
3101000,3,4,1
3102000,2,3,1
3103000,1,2,1
3104000,2,3,0
3105000,2,3,1
3106000,1,4,1
3107000,2,3,1
3108000,1,2,1
3109000,1,3,1
3110000,1,3,1
3111000,1,3,1
3112000,1,4,0
3113000,1,3,1
3114000,1,4,1
3115000,1,2,1
3116000,3,4,1
3117000,1,3,1
3118000,3,4,1
3119000,1,4,1
3120000,2,3,1
3121000,2,4,1
3122000,2,3,1
3123000,1,4,0
3124000,3,4,1
3125000,1,3,1
3126000,3,4,1
3127000,1,2,1
3128000,3,4,1
3129000,1,3,1
3130000,1,4,1
3131000,2,4,1
3132000,3,4,1
3133000,2,4,1
3134000,1,3,1
3135000,2,3,1
3136000,2,3,1
3137000,1,4,1
3138000,1,3,1
3139000,1,4,1
3140000,2,4,1
3141000,1,3,1
3142000,2,4,1
3143000,1,2,1
3144000,1,2,1
3145000,2,3,1
3146000,3,4,1
3147000,3,4,1
3148000,1,3,1
3149000,2,3,1
3150000,1,3,1
3151000,1,3,1
3152000,2,3,1
3153000,1,2,1
3154000,2,3,0
3155000,1,2,1
3156000,2,3,1
3157000,1,4,0
3158000,1,2,1
3159000,2,3,1
3160000,3,4,0
3161000,3,4,1
3162000,1,4,0
3163000,2,3,1
3164000,3,4,1
3165000,2,3,1
3166000,1,2,1
3167000,1,4,1
3168000,1,3,0
3169000,1,2,0
3170000,1,3,1
3171000,1,2,1
3172000,1,4,1
3173000,3,4,1
3174000,1,2,1
3175000,2,4,1
3176000,3,4,1
3177000,1,2,1
3178000,1,3,1
3179000,3,4,1
3180000,2,3,0
3181000,3,4,1
3182000,2,3,1
3183000,1,3,1
3184000,1,4,1
3185000,1,2,1
3186000,2,3,1
3187000,1,4,1
3188000,2,3,1
3189000,2,4,1
3190000,1,3,1
3191000,2,4,1
3192000,1,4,1
3193000,3,4,1
3194000,1,2,0
3195000,2,3,0
3196000,3,4,1
3197000,1,2,1
3198000,1,4,1
3199000,1,2,1
3200000,1,2,1
3201000,1,3,1
3202000,1,3,0
3203000,1,4,1
3204000,1,4,1
3205000,1,3,0
3206000,1,2,1
3207000,3,4,1
3208000,3,4,1
3209000,1,2,1
3210000,2,3,1
3211000,1,2,1
3212000,1,4,1
3213000,1,2,1
3214000,2,3,1
3215000,1,2,1
3216000,1,2,1
3217000,1,2,1
3218000,1,2,1
3219000,1,2,1
3220000,1,3,1
3221000,1,4,0
3222000,2,3,1
3223000,1,3,0
3224000,1,2,1
3225000,1,3,1
3226000,1,2,1
3227000,2,4,1
3228000,2,3,1
3229000,2,4,1
3230000,1,3,0
3231000,1,3,1
3232000,1,2,1
3233000,3,4,1
3234000,1,4,1
3235000,1,3,1
3236000,1,2,1
3237000,2,3,1
3238000,3,4,1
3239000,1,4,1
3240000,1,4,0
3241000,3,4,1
3242000,2,4,1
3243000,1,2,1
3244000,2,4,1
3245000,2,3,1
3246000,3,4,1
3247000,1,2,1
3248000,1,2,0
3249000,1,2,1
3250000,2,3,1
3251000,1,2,1
3252000,1,3,1
3253000,1,3,1
3254000,3,4,1
3255000,1,3,1
3256000,1,3,1
3257000,1,3,1
3258000,2,3,1
3259000,2,3,1
3260000,2,3,1
3261000,2,4,1
3262000,1,2,1
3263000,2,4,1
3264000,1,3,1
3265000,1,4,0
3266000,1,4,0
3267000,2,3,1
3268000,1,4,0
3269000,1,2,1
3270000,1,3,1
3271000,1,3,1
3272000,1,4,1
3273000,1,3,1
3274000,2,4,1
3275000,1,2,1
3276000,1,3,0
3277000,3,4,1
3278000,1,2,1
3279000,3,4,1
3280000,1,3,1
3281000,1,2,1
3282000,2,4,1
3283000,3,4,1
3284000,1,3,1
3285000,1,2,1
3286000,1,4,1
3287000,2,3,1
3288000,2,4,1
3289000,2,4,1
3290000,2,4,1
3291000,1,2,1
3292000,1,2,1
3293000,1,2,1
3294000,3,4,1
3295000,2,3,1
3296000,1,4,1
3297000,3,4,1
3298000,1,4,1
3299000,1,2,1
3300000,2,4,1
3301000,3,4,1
3302000,2,3,1
3303000,1,3,1
3304000,1,3,1
3305000,1,4,1
3306000,1,3,1
3307000,2,4,0
3308000,3,4,1
3309000,2,4,1
3310000,3,4,1
3311000,3,4,1
3312000,1,3,1
3313000,2,4,1
3314000,2,3,1
3315000,1,2,1
3316000,1,4,1
3317000,2,4,1
3318000,3,4,0
3319000,1,4,1
3320000,1,4,1
3321000,2,4,1
3322000,2,3,1
3323000,1,3,1
3324000,1,3,1
3325000,1,2,1
3326000,3,4,1
3327000,1,4,1
3328000,2,4,1
3329000,1,2,1
3330000,1,4,1
3331000,2,4,1
3332000,2,4,1
3333000,2,4,1
3334000,1,2,1
3335000,3,4,1
3336000,1,3,1
3337000,2,4,1
3338000,2,4,1
3339000,2,4,1
3340000,3,4,1
3341000,1,2,1
3342000,1,4,1
3343000,1,4,1
3344000,1,4,1
3345000,2,4,1
3346000,2,3,1
3347000,2,4,0
3348000,1,2,1
3349000,1,2,0
3350000,2,4,0
3351000,1,3,1
3352000,1,2,1
3353000,3,4,1
3354000,2,3,1
3355000,1,4,1
3356000,1,2,0
3357000,2,3,1
3358000,1,3,1
3359000,3,4,1
3360000,2,3,1
3361000,2,4,1
3362000,2,4,1
3363000,2,4,1
3364000,2,4,1
3365000,3,4,1
3366000,1,4,1
3367000,3,4,0
3368000,1,3,1
3369000,2,3,0
3370000,2,4,0
3371000,1,4,1
3372000,2,3,1
3373000,1,3,1
3374000,2,4,1
3375000,3,4,1
3376000,3,4,1
3377000,1,4,1
3378000,1,4,1
3379000,2,3,1
3380000,2,3,1
3381000,1,2,1
3382000,2,4,0
3383000,1,3,1
3384000,3,4,0
3385000,2,4,0
3386000,1,4,1
3387000,2,3,1
3388000,1,3,1
3389000,2,4,0
3390000,2,3,1
3391000,2,3,1
3392000,1,3,1
3393000,1,2,1
3394000,1,4,0
3395000,1,4,1
3396000,1,2,1
3397000,3,4,1
3398000,1,3,1
3399000,2,4,1
3400000,2,3,1
3401000,1,2,1
3402000,2,3,0
3403000,1,2,1
3404000,2,4,0
3405000,3,4,1
3406000,3,4,1
3407000,3,4,1
3408000,1,3,0
3409000,1,3,1
3410000,2,3,1
3411000,2,3,1
3412000,3,4,1
3413000,2,4,1
3414000,1,4,1
3415000,1,4,1
3416000,2,3,1
3417000,2,4,1
3418000,2,4,1
3419000,1,2,1
3420000,2,3,1
3421000,1,4,1
3422000,2,3,1
3423000,2,3,1
3424000,1,3,1
3425000,1,2,1
3426000,1,3,1
3427000,3,4,1
3428000,2,4,1
3429000,1,4,0
3430000,2,4,0
3431000,3,4,1
3432000,2,4,1
3433000,1,3,1
3434000,2,3,1
3435000,1,3,1
3436000,1,3,1
3437000,1,4,1
3438000,2,4,0
3439000,1,3,0
3440000,3,4,0
3441000,1,4,1
3442000,1,2,1
3443000,1,4,1
3444000,1,4,1
3445000,2,4,1
3446000,1,3,1
3447000,1,3,0
3448000,2,4,1
3449000,3,4,1
3450000,3,4,1
3451000,1,2,1
3452000,2,4,1
3453000,1,2,1
3454000,1,4,1
3455000,2,4,1
3456000,3,4,1
3457000,1,3,1
3458000,1,2,1
3459000,1,4,1
3460000,2,3,1
3461000,3,4,1
3462000,1,4,1
3463000,3,4,1
3464000,1,4,1
3465000,1,2,1
3466000,2,4,0
3467000,1,2,1
3468000,1,3,1
3469000,1,2,1
3470000,2,4,1
3471000,2,4,1
3472000,1,2,1
3473000,2,4,0
3474000,1,2,1
3475000,2,4,1
3476000,1,4,1
3477000,1,3,0
3478000,3,4,1
3479000,3,4,1
3480000,2,4,1
3481000,1,3,1
3482000,3,4,1
3483000,1,3,0
3484000,2,3,0
3485000,2,4,1
3486000,2,3,1
3487000,1,3,1
3488000,1,4,1
3489000,2,3,1
3490000,2,3,1
3491000,1,3,1
3492000,2,4,1
3493000,2,3,1
3494000,2,3,1
3495000,1,4,1
3496000,3,4,0
3497000,2,4,1
3498000,1,3,1
3499000,2,3,1
3500000,1,2,1
3501000,1,2,1
3502000,3,4,1
3503000,1,4,1
3504000,1,4,1
3505000,2,3,1
3506000,1,4,1
3507000,2,4,1
3508000,2,3,1
3509000,1,3,1
3510000,1,3,1
3511000,1,4,1
3512000,3,4,0
3513000,2,3,1
3514000,1,4,0
3515000,1,4,1
3516000,2,3,1
3517000,1,3,1
3518000,2,4,1
3519000,2,4,0
3520000,1,3,1
3521000,2,4,1
3522000,1,2,1
3523000,1,2,1
3524000,3,4,1
3525000,1,4,1
3526000,1,4,0
3527000,3,4,1
3528000,2,3,1
3529000,1,2,1
3530000,3,4,1
3531000,1,4,1
3532000,2,4,1
3533000,2,4,1
3534000,2,4,0
3535000,2,4,0
3536000,2,3,1
3537000,2,3,1
3538000,1,2,1
3539000,2,3,1
3540000,2,3,1
3541000,1,4,1
3542000,1,3,1
3543000,2,3,1
3544000,2,3,1
3545000,1,2,1
3546000,2,3,1
3547000,3,4,1
3548000,1,3,1
3549000,2,4,1
3550000,3,4,1
3551000,2,4,1
3552000,1,2,1
3553000,1,4,0
3554000,2,3,1
3555000,2,4,1
3556000,1,2,1
3557000,2,3,0
3558000,3,4,1
3559000,1,3,1
3560000,2,4,1
3561000,2,4,0
3562000,3,4,1
3563000,3,4,1
3564000,2,3,0
3565000,3,4,1
3566000,3,4,1
3567000,1,3,1
3568000,3,4,1
3569000,1,3,1
3570000,1,3,1
3571000,1,2,1
3572000,2,4,1
3573000,1,3,1
3574000,2,4,1
3575000,1,2,1
3576000,1,2,1
3577000,3,4,0
3578000,2,4,1
3579000,3,4,1
3580000,3,4,1
3581000,1,3,1
3582000,1,2,1
3583000,1,3,1
3584000,2,3,1
3585000,2,4,1
3586000,3,4,0
3587000,2,4,1
3588000,1,2,1
3589000,3,4,1
3590000,1,2,1
3591000,1,2,1
3592000,1,4,1
3593000,2,4,1
3594000,1,3,1
3595000,2,3,1
3596000,1,3,1
3597000,2,3,1
3598000,2,3,1
3599000,1,4,1
3600000,1,2,1
3601000,1,2,1
3602000,2,4,1
3603000,1,3,0
3604000,1,3,1
3605000,2,4,1
3606000,2,4,1
3607000,1,2,1
3608000,1,4,1
3609000,2,3,1
3610000,2,3,1
3611000,3,4,0
3612000,2,4,1
3613000,2,3,1
3614000,1,2,1
3615000,2,3,1
3616000,1,4,1
3617000,2,3,1
3618000,1,4,1
3619000,2,3,1
3620000,1,3,1
3621000,1,3,1
3622000,1,3,1
3623000,1,2,1
3624000,1,4,1
3625000,1,4,1
3626000,3,4,1
3627000,2,3,1
3628000,1,2,0
3629000,2,3,1
3630000,2,3,1
3631000,3,4,1
3632000,2,4,1
3633000,1,3,1
3634000,2,4,1
3635000,1,2,1
3636000,1,2,1
3637000,2,4,1
3638000,2,3,1
3639000,1,3,1
3640000,1,4,1
3641000,2,3,1
3642000,3,4,1
3643000,1,4,1
3644000,3,4,1
3645000,1,4,1
3646000,3,4,1
3647000,1,4,1
3648000,2,4,1
3649000,3,4,0
3650000,2,3,1
3651000,1,3,1
3652000,3,4,1
3653000,1,4,1
3654000,2,4,0
3655000,3,4,1
3656000,3,4,1
3657000,3,4,1
3658000,1,2,1
3659000,1,2,1
3660000,1,2,1
3661000,3,4,1
3662000,2,3,0
3663000,3,4,1
3664000,2,4,1
3665000,3,4,1
3666000,2,4,1
3667000,1,3,1
3668000,3,4,1
3669000,1,2,1
3670000,1,2,1
3671000,1,2,1
3672000,2,4,1
3673000,1,2,1
3674000,2,4,1
3675000,1,4,1
3676000,2,3,1
3677000,2,4,1
3678000,1,2,1
3679000,2,3,1
3680000,2,4,1
3681000,1,4,1
3682000,2,4,1
3683000,1,4,0
3684000,3,4,1
3685000,2,3,1
3686000,1,2,1
3687000,2,3,1
3688000,1,4,1
3689000,1,4,1
3690000,3,4,1
3691000,1,4,0
3692000,2,4,1
3693000,1,4,1
3694000,1,3,1
3695000,3,4,1
3696000,1,3,1
3697000,1,3,0
3698000,1,3,1
3699000,1,2,1
3700000,3,4,1
3701000,3,4,1
3702000,1,3,1
3703000,2,3,1
3704000,1,2,1
3705000,1,2,1
3706000,1,4,1
3707000,3,4,1
3708000,1,3,1
3709000,1,2,1
3710000,1,4,1
3711000,1,2,1
3712000,2,4,1
3713000,2,3,1
3714000,2,3,1
3715000,1,3,1
3716000,2,3,1
3717000,1,4,0
3718000,1,3,1
3719000,1,4,0
3720000,3,4,0
3721000,3,4,1
3722000,1,3,1
3723000,1,3,1
3724000,3,4,1
3725000,1,2,1
3726000,2,4,1
3727000,1,2,1
3728000,1,4,1
3729000,1,4,1
3730000,1,4,1
3731000,1,4,0
3732000,1,3,1
3733000,3,4,1
3734000,2,3,1
3735000,3,4,1
3736000,1,3,1
3737000,2,3,1
3738000,2,4,1
3739000,3,4,1
3740000,2,3,1
3741000,2,4,1
3742000,1,4,1
3743000,1,3,0
3744000,1,2,1
3745000,1,2,1
3746000,1,3,1
3747000,1,2,1
3748000,1,4,1
3749000,1,4,1
3750000,2,3,1
3751000,2,3,1
3752000,3,4,1
3753000,1,4,1
3754000,1,3,1
3755000,2,4,1
3756000,3,4,1
3757000,1,2,1
3758000,3,4,1
3759000,1,3,1
3760000,3,4,1
3761000,1,4,1
3762000,2,4,1
3763000,3,4,1
3764000,1,2,1
3765000,1,4,0
3766000,3,4,1
3767000,1,4,1
3768000,1,4,0
3769000,1,4,1
3770000,2,4,1
3771000,2,4,1
3772000,1,4,1
3773000,2,4,1
3774000,1,2,1
3775000,1,3,0
3776000,2,4,1
3777000,2,4,1
3778000,1,2,1
3779000,3,4,1
3780000,2,4,1
3781000,3,4,1
3782000,2,3,1
3783000,1,3,1
3784000,3,4,1
3785000,2,3,1
3786000,1,2,1
3787000,1,3,1
3788000,2,4,1
3789000,2,4,1
3790000,3,4,1
3791000,2,4,1
3792000,1,2,1
3793000,1,2,1
3794000,1,2,1
3795000,1,3,1
3796000,2,3,1
3797000,2,4,1
3798000,1,2,1
3799000,2,3,1
3800000,1,4,1
3801000,1,2,1
3802000,2,4,1
3803000,2,3,1
3804000,1,4,1
3805000,1,4,1
3806000,2,3,1
3807000,2,4,1
3808000,2,4,1
3809000,1,2,1
3810000,1,3,0
3811000,1,4,0
3812000,1,2,1
3813000,2,3,1
3814000,1,4,0
3815000,1,3,0
3816000,3,4,0
3817000,3,4,1
3818000,1,4,0
3819000,1,3,0
3820000,1,2,1
3821000,1,3,0
3822000,2,4,1
3823000,2,4,1
3824000,1,3,1
3825000,3,4,1
3826000,2,4,1
3827000,1,2,0
3828000,2,3,1
3829000,2,4,1
3830000,1,3,1
3831000,1,3,1
3832000,2,3,1
3833000,2,4,1
3834000,2,4,1
3835000,1,3,1
3836000,2,4,1
3837000,1,3,1
3838000,1,2,1
3839000,1,4,1
3840000,1,2,1
3841000,2,3,1
3842000,1,3,1
3843000,1,3,0
3844000,1,2,1
3845000,1,2,1
3846000,1,3,1
3847000,2,4,1
3848000,1,2,1
3849000,2,3,1
3850000,1,3,1
3851000,3,4,1
3852000,1,4,1
3853000,2,3,1
3854000,1,2,0
3855000,3,4,1
3856000,2,3,1
3857000,2,3,1
3858000,1,2,1
3859000,1,4,1
3860000,2,3,1
3861000,3,4,1
3862000,3,4,1
3863000,2,3,1
3864000,1,3,0
3865000,2,3,1
3866000,1,2,0
3867000,3,4,1
3868000,2,4,1
3869000,1,3,1
3870000,1,4,1
3871000,3,4,1
3872000,2,4,0
3873000,1,2,1
3874000,1,4,1
3875000,3,4,1
3876000,2,3,1
3877000,1,4,0
3878000,1,2,1
3879000,1,3,1
3880000,1,2,1
3881000,3,4,1
3882000,1,2,0
3883000,1,3,0
3884000,1,4,1
3885000,1,2,1
3886000,3,4,1
3887000,3,4,0
3888000,2,4,0
3889000,1,4,0
3890000,1,4,0
3891000,3,4,1
3892000,2,3,0
3893000,1,4,1
3894000,1,4,0
3895000,1,2,1
3896000,1,2,1
3897000,2,4,1
3898000,2,4,1
3899000,1,3,1
3900000,3,4,0
3901000,1,3,1
3902000,1,2,1
3903000,1,3,1
3904000,3,4,1
3905000,3,4,1
3906000,2,4,1
3907000,3,4,1
3908000,2,4,1
3909000,2,3,1
3910000,2,4,1
3911000,1,2,1
3912000,2,3,1
3913000,3,4,1
3914000,1,3,1
3915000,2,4,1
3916000,2,3,1
3917000,2,4,1
3918000,1,3,0
3919000,1,3,0
3920000,2,4,0
3921000,2,3,1
3922000,2,3,1
3923000,2,3,0
3924000,2,3,1
3925000,1,4,1
3926000,1,2,1
3927000,3,4,0
3928000,1,4,1
3929000,1,2,0
3930000,2,3,1
3931000,1,4,0
3932000,2,4,1
3933000,2,3,1
3934000,1,4,1
3935000,1,2,1
3936000,1,2,1
3937000,1,2,0
3938000,3,4,1
3939000,2,3,1
3940000,3,4,1
3941000,1,3,0
3942000,3,4,1
3943000,2,4,0
3944000,3,4,1
3945000,1,4,1
3946000,2,3,1
3947000,2,4,1
3948000,1,3,1
3949000,2,3,1
3950000,1,4,1
3951000,3,4,1
3952000,2,4,1
3953000,3,4,0
3954000,3,4,1
3955000,2,4,1
3956000,1,2,1
3957000,3,4,1
3958000,2,4,1
3959000,2,4,1
3960000,1,2,1
3961000,1,2,1
3962000,2,4,1
3963000,1,4,1
3964000,1,2,1
3965000,1,2,1
3966000,3,4,0
3967000,3,4,1
3968000,2,4,1
3969000,2,3,1
3970000,1,2,1
3971000,2,4,1
3972000,2,4,1
3973000,2,4,1
3974000,3,4,1
3975000,1,4,1
3976000,2,4,1
3977000,1,2,1
3978000,2,3,1
3979000,2,3,1
3980000,1,4,1
3981000,2,4,1
3982000,1,2,1
3983000,3,4,1
3984000,3,4,1
3985000,1,3,1
3986000,3,4,1
3987000,2,3,1
3988000,1,3,1
3989000,1,4,1
3990000,1,3,0
3991000,1,3,0
3992000,1,4,0
3993000,1,2,1
3994000,3,4,1
3995000,2,4,1
3996000,1,2,0
3997000,2,4,1
3998000,2,4,1
3999000,1,4,0
4000000,3,4,1
4001000,3,4,1
4002000,2,3,1
4003000,2,3,1
4004000,3,4,1
4005000,2,3,1
4006000,3,4,1
4007000,3,4,0
4008000,2,4,0
4009000,2,4,0
4010000,1,2,1
4011000,3,4,1
4012000,1,4,1
4013000,1,3,1
4014000,2,3,0
4015000,2,3,1
4016000,2,3,1
4017000,3,4,1
4018000,1,2,1
4019000,1,3,0
4020000,1,4,0
4021000,2,4,1
4022000,2,3,1
4023000,1,2,1
4024000,1,3,0
4025000,1,4,0
4026000,3,4,1
4027000,1,4,1
4028000,2,3,0
4029000,2,4,1
4030000,2,4,1
4031000,2,4,0
4032000,2,4,0
4033000,1,4,1
4034000,1,3,1
4035000,1,3,1
4036000,3,4,1
4037000,1,4,0
4038000,2,4,1
4039000,2,4,1
4040000,3,4,1
4041000,1,2,1
4042000,1,4,1
4043000,1,2,1
4044000,1,4,1
4045000,3,4,1
4046000,1,3,1
4047000,1,3,1
4048000,2,4,1
4049000,2,3,1
4050000,3,4,1
4051000,2,4,0
4052000,3,4,1
4053000,1,2,1
4054000,2,3,1
4055000,2,3,1
4056000,1,4,1
4057000,2,4,1
4058000,2,4,1
4059000,1,2,1
4060000,3,4,1
4061000,2,4,1
4062000,2,4,1
4063000,3,4,1
4064000,3,4,1
4065000,1,2,1
4066000,1,4,1
4067000,1,3,1
4068000,2,3,1
4069000,1,3,1
4070000,1,4,1
4071000,3,4,1
4072000,2,4,1
4073000,1,3,1
4074000,1,3,1
4075000,1,3,1
4076000,2,4,1
4077000,2,3,1
4078000,3,4,1
4079000,3,4,1
4080000,2,4,1
4081000,2,3,1
4082000,1,3,1
4083000,2,3,1
4084000,1,3,1
4085000,3,4,1
4086000,1,2,1
4087000,2,3,1
4088000,2,3,1
4089000,2,4,1
4090000,1,4,1
4091000,2,3,0
4092000,2,3,1
4093000,1,4,1
4094000,2,4,1
4095000,1,3,1
4096000,1,2,1
4097000,1,3,1
4098000,2,4,0
4099000,3,4,1
4100000,2,4,1
4101000,3,4,1
4102000,1,2,1
4103000,1,3,1
4104000,1,4,0
4105000,2,4,1
4106000,3,4,1
4107000,1,3,0
4108000,2,4,1
4109000,1,3,1
4110000,1,4,1
4111000,2,3,1
4112000,1,4,1
4113000,1,4,1
4114000,1,3,1
4115000,1,4,1
4116000,1,4,1
4117000,2,3,1
4118000,1,2,1
4119000,2,3,1
4120000,2,3,1
4121000,2,3,1
4122000,1,2,1
4123000,2,4,1
4124000,2,3,0
4125000,1,2,1
4126000,1,4,1
4127000,2,4,1
4128000,3,4,1
4129000,3,4,1
4130000,3,4,1
4131000,1,3,1
4132000,3,4,0
4133000,1,4,0
4134000,1,3,1
4135000,1,4,0
4136000,1,2,1
4137000,2,4,1
4138000,1,3,0
4139000,1,4,1
4140000,2,4,1
4141000,1,3,1
4142000,1,2,1
4143000,1,2,1
4144000,1,3,1
4145000,2,3,1
4146000,2,3,1
4147000,3,4,0
4148000,2,3,1
4149000,1,3,1
4150000,3,4,0
4151000,2,3,1
4152000,3,4,0
4153000,1,3,1
4154000,3,4,1
4155000,2,4,1
4156000,2,4,1
4157000,3,4,1
4158000,2,3,1
4159000,1,4,0
4160000,2,4,1
4161000,1,2,1
4162000,2,4,1
4163000,3,4,1
4164000,2,4,1
4165000,2,4,1
4166000,1,3,1
4167000,1,3,1
4168000,3,4,0
4169000,1,4,1
4170000,1,3,1
4171000,1,3,1
4172000,3,4,0
4173000,1,3,1
4174000,1,3,0
4175000,1,4,1
4176000,2,4,1
4177000,3,4,1
4178000,3,4,1
4179000,2,4,1
4180000,1,2,1
4181000,1,3,1
4182000,1,2,1
4183000,1,3,1
4184000,1,2,1
4185000,2,3,1
4186000,1,2,1
4187000,1,4,1
4188000,3,4,1
4189000,2,4,1
4190000,2,3,1
4191000,1,2,1
4192000,2,3,1
4193000,1,4,1
4194000,1,3,1
4195000,1,2,1
4196000,1,3,1
4197000,1,4,1
4198000,1,4,1
4199000,2,4,1
4200000,1,2,1
4201000,2,3,1
4202000,2,4,1
4203000,1,3,1
4204000,1,3,1
4205000,2,4,1
4206000,1,3,1
4207000,2,4,1
4208000,3,4,1
4209000,3,4,0
4210000,3,4,1
4211000,1,2,1
4212000,2,4,1
4213000,1,4,1
4214000,2,4,1
4215000,1,2,1
4216000,2,4,1
4217000,1,2,1
4218000,1,2,1
4219000,1,3,1
4220000,1,3,1
4221000,2,4,1
4222000,1,3,1
4223000,3,4,1
4224000,2,3,1
4225000,2,3,1
4226000,2,3,1
4227000,3,4,1
4228000,2,3,1
4229000,2,3,1
4230000,1,4,1
4231000,1,2,1
4232000,1,4,1
4233000,1,4,1
4234000,2,3,1
4235000,1,2,1
4236000,1,3,1
4237000,1,2,1
4238000,3,4,1
4239000,2,3,1
4240000,1,3,1
4241000,1,2,1
4242000,2,3,1
4243000,3,4,1
4244000,1,4,0
4245000,3,4,1
4246000,1,2,1
4247000,1,4,1
4248000,2,4,1
4249000,1,4,1
4250000,1,4,1
4251000,3,4,1
4252000,2,3,1
4253000,2,3,1
4254000,2,3,1
4255000,1,2,1
4256000,3,4,1
4257000,1,2,1
4258000,2,4,1
4259000,1,3,0
4260000,3,4,1
4261000,3,4,1
4262000,2,3,1
4263000,1,2,0
4264000,1,2,0
4265000,2,4,1
4266000,2,4,1
4267000,1,4,0
4268000,1,2,1
4269000,3,4,1
4270000,1,2,1
4271000,2,4,1
4272000,2,3,1
4273000,1,4,0
4274000,2,3,1
4275000,2,3,1
4276000,3,4,1
4277000,1,2,1
4278000,1,3,1
4279000,1,3,1
4280000,2,3,0
4281000,2,4,0
4282000,3,4,1
4283000,1,3,1
4284000,1,3,1
4285000,3,4,1
4286000,3,4,1
4287000,3,4,1
4288000,3,4,1
4289000,2,4,1
4290000,2,3,1
4291000,1,3,1
